#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_47434	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47435	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47436	Eukaryota	Bacillariophyta	Mediophyceae	Anaulales	Anaulaceae	g_	s_
ASV_47437	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47438	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47439	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_47441	Eukaryota	Bacillariophyta	Mediophyceae	Anaulales	Anaulaceae	g_	s_
ASV_47444	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47448	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47523	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_47524	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47525	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47526	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47528	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47529	Eukaryota	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_47530	Eukaryota	Ochrophyta	Phaeophyceae	Dictyotales	Dictyotaceae	g_	s_
ASV_47531	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47532	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_47533	Eukaryota	Ochrophyta	Dictyochophyceae	Pedinellales	unknown	g_	s_
ASV_47534	Eukaryota	Bacillariophyta	Fragilariophyceae	Rhabdonematales	Grammatophoraceae	g_	s_
ASV_47535	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	g_	s_
ASV_47536	Eukaryota	Haptophyta	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_47537	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_47538	Eukaryota	unknown	Synurophyceae	Synurales	Mallomonadaceae	g_	s_
ASV_47539	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47540	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47541	Eukaryota	Haptophyta	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_47542	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47544	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47546	Eukaryota	Annelida	Polychaeta	Sabellida	Sabellidae	Megalomma	Megalomma splendida
ASV_47552	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47555	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	g_	s_
ASV_47565	Eukaryota	Haptophyta	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_47567	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47575	Eukaryota	Ochrophyta	Phaeophyceae	unassigned	unassigned	g_	s_
ASV_47599	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47630	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Forskaliidae	g_	s_
ASV_47631	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_47632	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47633	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47634	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47635	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47636	Eukaryota	Mollusca	Gastropoda	unknown	unknown	g_	s_
ASV_47637	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47638	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47639	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47640	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47641	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47642	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47643	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_47644	Eukaryota	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	g_	s_
ASV_47645	Eukaryota	Arthropoda	Insecta	Diptera	Ceratopogonidae	g_	s_
ASV_47646	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47647	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47648	Eukaryota	Oomycota	Oomycetes	Pythiales	Pythiaceae	g_	s_
ASV_47649	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013
ASV_47650	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47651	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	s_
ASV_47652	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	g_	s_
ASV_47653	Eukaryota	Haptophyta	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_47654	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Proboscidactylidae	g_	s_
ASV_47665	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_47700	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	g_	s_
ASV_47706	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47738	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_47741	Eukaryota	Arthropoda	Hexanauplia	unassigned	unassigned	g_	s_
ASV_47742	Eukaryota	Ochrophyta	Phaeophyceae	Fucales	Durvillaeaceae	g_	s_
ASV_47743	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Sphaeronectidae	Sphaeronectes	Sphaeronectes gracilis
ASV_47744	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_47745	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47746	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_47747	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47749	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47750	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47751	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47753	Eukaryota	Haptophyta	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	s_
ASV_47754	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Mitrocomidae	g_	s_
ASV_47755	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_47756	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_47757	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47758	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Zancleidae	g_	s_
ASV_47759	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	g_	s_
ASV_47760	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	g_	s_
ASV_47761	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47762	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47763	Eukaryota	Haptophyta	Haptophyta	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa
ASV_47764	Eukaryota	Ochrophyta	Dictyochophyceae	Pedinellales	unknown	g_	s_
ASV_47765	Eukaryota	Mollusca	Gastropoda	unknown	Planorbidae	g_	s_
ASV_47766	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Prayidae	g_	s_
ASV_47767	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47768	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47769	Eukaryota	Ochrophyta	Dictyochophyceae	Pedinellales	unknown	g_	s_
ASV_47770	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47771	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47772	Eukaryota	Haptophyta	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi
ASV_47773	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	g_	s_
ASV_47774	Eukaryota	Bacillariophyta	Coscinodiscophyceae	unassigned	unassigned	g_	s_
ASV_47775	Eukaryota	Arthropoda	Insecta	unassigned	unassigned	g_	s_
ASV_47776	Eukaryota	unknown	unknown	unknown	Vannellidae	g_	s_
ASV_47777	Eukaryota	Haptophyta	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	s_
ASV_47778	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_47779	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	g_	s_
ASV_47780	Eukaryota	Ochrophyta	Dictyochophyceae	Pedinellales	unknown	g_	s_
ASV_47781	Eukaryota	Haptophyta	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	s_
ASV_47782	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47797	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47805	Eukaryota	Arthropoda	Hexanauplia	Poecilostomatoida	Oncaeidae	g_	s_
ASV_47821	Eukaryota	Rhodophyta	Florideophyceae	Plocamiales	Plocamiaceae	g_	s_
ASV_47827	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47832	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	Clausocalanus pergens
ASV_47869	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	g_	s_
ASV_47870	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47871	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47872	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47873	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	g_	s_
ASV_47874	Eukaryota	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	g_	s_
ASV_47875	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	g_	s_
ASV_47876	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia hasleana
ASV_47877	Eukaryota	Oomycota	Oomycetes	unknown	unknown	g_	s_
ASV_47878	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47879	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47880	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_47881	Eukaryota	Arthropoda	Arachnida	Araneae	Linyphiidae	g_	s_
ASV_47882	Eukaryota	Arthropoda	Malacostraca	Mysida	Mysidae	g_	s_
ASV_47883	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47884	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	g_	s_
ASV_47885	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47886	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	unassigned	g_	s_
ASV_47887	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47888	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47889	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47890	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47891	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47892	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	g_	s_
ASV_47893	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47894	Eukaryota	Bacillariophyta	Coscinodiscophyceae	unassigned	unassigned	g_	s_
ASV_47896	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_47897	Eukaryota	Arthropoda	Arachnida	Araneae	Linyphiidae	g_	s_
ASV_47898	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47899	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Corynidae	g_	s_
ASV_47900	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47901	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	unassigned	g_	s_
ASV_47902	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47903	Eukaryota	Annelida	unassigned	unassigned	unassigned	g_	s_
ASV_47904	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	g_	s_
ASV_47905	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Clausocalanus	s_
ASV_47906	Eukaryota	Rhodophyta	Florideophyceae	Acrochaetiales	Acrochaetiaceae	g_	s_
ASV_47907	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_47908	Eukaryota	Ochrophyta	Phaeophyceae	Sphacelariales	Sphacelariaceae	g_	s_
ASV_47923	Eukaryota	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	g_	s_
ASV_47924	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_47950	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_47951	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Onchidorididae	Corambe	Corambe steinbergae
ASV_47952	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Onchidorididae	g_	s_
ASV_47995	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_48050	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48051	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48052	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48053	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_48054	Eukaryota	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	g_	s_
ASV_48056	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Zancleidae	g_	s_
ASV_48057	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48058	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48060	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48061	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	Acrotylaceae	g_	s_
ASV_48062	Eukaryota	Arthropoda	Insecta	Diptera	Mycetophilidae	g_	s_
ASV_48063	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_48064	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48065	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	g_	s_
ASV_48066	Eukaryota	Oomycota	Oomycetes	Peronosporales	Peronosporaceae	g_	s_
ASV_48067	Eukaryota	Oomycota	Oomycetes	Saprolegniales	Saprolegniaceae	g_	s_
ASV_48068	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48069	Eukaryota	Haptophyta	Haptophyta	Phaeocystales	Phaeocystaceae	g_	s_
ASV_48071	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48072	Eukaryota	unknown	Labyrinthulomycetes	unknown	Thraustochytriaceae	g_	s_
ASV_48073	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48074	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Ctenocalanus	s_
ASV_48075	Eukaryota	Arthropoda	unknown	unknown	unknown	g_	s_
ASV_48076	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48077	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48078	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48079	Eukaryota	Ochrophyta	Dictyochophyceae	Florenciellales	unknown	g_	s_
ASV_48081	Eukaryota	Mollusca	Gastropoda	unknown	Planorbidae	g_	s_
ASV_48082	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Costellariidae	g_	s_
ASV_48083	Eukaryota	Oomycota	Oomycetes	unassigned	unassigned	g_	s_
ASV_48084	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48085	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Forskaliidae	g_	s_
ASV_48086	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	g_	s_
ASV_48087	Eukaryota	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	g_	s_
ASV_48089	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	g_	s_
ASV_48090	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48091	Eukaryota	Picozoa	unknown	unknown	unknown	g_	s_
ASV_48092	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48093	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48094	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48095	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48096	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48097	unassigned	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48114	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	Sphaeronectidae	Sphaeronectes	Sphaeronectes gracilis
ASV_48115	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_48116	Eukaryota	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	g_	s_
ASV_48146	Eukaryota	Ochrophyta	Phaeophyceae	unassigned	unassigned	g_	s_
ASV_48147	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Onchidorididae	g_	s_
ASV_48148	Eukaryota	Haptophyta	Haptophyta	Isochrysidales	Noelaerhabdaceae	Emiliania	s_
ASV_48149	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48150	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48159	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48166	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_48169	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48172	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48174	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48175	Eukaryota	Haptophyta	Haptophyta	Prymnesiales	Chrysochromulinaceae	g_	s_
ASV_48176	Eukaryota	Haptophyta	Haptophyta	Isochrysidales	Noelaerhabdaceae	g_	s_
ASV_48200	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_48228	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	g_	s_
ASV_48263	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48278	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	Chironomus salinarius
ASV_48282	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_48283	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	g_	s_
ASV_48284	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	g_	s_
ASV_48285	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48286	Eukaryota	unassigned	unassigned	unassigned	unassigned	g_	s_
ASV_48287	Eukaryota	Oomycota	Oomycetes	Pythiales	Pythiaceae	g_	s_
