ASV ID	CN17_B1	CN17_B10	CN17_B13	CN17_B17	CN17_B20	CN17_B23	CN17_CBI1	CN17_CBI10	CN17_CBI4	CN17_CBI5	CN17_CBI8	CN17_CBI9	Taxon
68c02730e85b3bfb04391e7d3f7a55ff	0	0	0	0	0	0	0	0	0	0	48	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_archaeon
4e21f00599d5ff36adcde70d7d923a8c	0	0	0	0	0	0	0	0	0	0	48	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; 
a0dc92636d3810ca7f159c878513482b	0	0	0	0	0	0	0	0	0	0	0	48	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
24a5b8be91f981a4c1da1d1d721250ea	0	0	0	0	0	0	0	0	0	0	0	48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; 
ba7ba9338d19b0bdcd2dd953a8aaee97	0	0	0	0	0	0	0	0	0	0	0	48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia; 
eb73ec0b986c9b69b55cded8e21e75bf	0	0	0	0	0	0	0	0	0	0	0	48	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
0e55e2705215583883cc8ecbe9bbf8cb	0	0	0	0	0	0	0	0	0	0	0	48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__uncultured; 
1f23eccf398fe04909d22dac7302a0d8	28	0	0	0	19	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
855c6287d4965992831db94a68e91a95	6	0	2	0	11	2	0	5	0	0	0	21	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; s__uncultured_bacterium
0374c8ee4755c1b91628e87d79cc2573	0	47	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Nitzschia_sp.
701d554ad61557cc0a7149e159822fbd	0	47	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_bacterium
f907c4147b16024284cb887b0664e30d	0	0	47	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; 
245b0d54cc6efbb9a2dadc9b6e3ba6d2	0	0	0	47	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; 
ccc704fd8e9fec2c003b39ce42f9b797	0	0	0	0	47	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium
ae97494fa86b8d53d0ec7dfc9b0217fd	0	0	0	0	47	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; 
c62ca2e25d36586e39578bfc104a3484	0	0	0	0	14	0	0	0	33	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
b18d239b7e369f2ea655cae448f08a07	0	0	0	0	0	47	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_archaeon
881a76f2f1ae878b33ce0f058a6f5c98	0	0	0	0	0	36	0	0	0	0	11	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group; 
d53f839e08a725b901964a8b5f61ccd0	0	0	0	0	0	27	0	20	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia; s__uncultured_bacterium
f70521bb2e9029a57c2f45a16736af36	0	0	0	0	0	0	0	0	47	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
026fe38e4c6f4a07c449d2c803d858ea	0	0	0	0	0	0	0	0	0	0	0	47	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium
d74f4726f1e2bf2b9806fb4925a0761a	0	0	0	0	0	0	0	0	0	0	0	47	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; 
4009cbe9545960b833ea01ed880e9e53	0	0	0	0	0	0	0	0	0	0	0	47	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium
5f79e4f8940bf57f315a0686477a122a	46	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured; 
8908dd0123c1fa33482ba89fdc382b11	46	0	0	0	0	0	0	0	0	0	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; 
5bbc03d010de51f954751f9c035824c0	46	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS3a_marine_group; 
30618aa8b0c8391648aa71672d9293ea	46	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; 
73009f544fc88b3dd87e0b7aeb8cabb6	13	0	0	0	0	0	0	0	0	0	0	33	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; 
32539a68a5d67b5354415dc5598dcb7c	0	46	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__uncultured; s__uncultured_bacterium
1744b465414a8f1ddc1f3cd1ecd2c553	0	0	46	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
4b47ce49cc5510aa7211d2ce0900b258	0	0	22	0	0	0	0	24	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; 
628b58403d0cba3fe2e0e58c243b7dec	0	0	0	46	0	0	0	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
23be401785956b4ed14ee7693550665d	0	0	0	46	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; 
18aa9633d00accf452dfa1bbe12718b1	0	0	0	46	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica
af7ea9ace41dd3f1b24dd4a562e411c4	0	0	0	0	46	0	0	0	0	0	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine
c8e65e3619ce5874cd22b772cc6a0014	0	0	0	0	46	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; 
b5c2c17f562e7b432d7b62ab7ab1df40	0	0	0	0	46	0	0	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; 
8ab6d6ba57e2d5f4123190f205de7ac1	0	0	0	0	0	46	0	0	0	0	0	0	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; s__uncultured_bacterium
4a14627c91858429bc78bf86e6ba8811	0	0	0	0	0	0	46	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
4c2c512251678de79bb1c4db593c4203	0	0	0	0	0	0	0	46	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutimonas; 
b64838e3f114671da95b45b1c22c8bb6	0	0	0	0	0	0	0	46	0	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
77a641e3f5d084c686fdec196af085d4	0	0	0	0	0	0	0	0	0	0	0	46	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__SCGC_AAA164-E04; s__uncultured_bacterium
2f02998bff65b10dafccd16a885d7197	0	0	0	0	0	0	0	0	0	0	0	46	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Ilumatobacter; s__uncultured_bacterium
f299584e10d73bc1ed3c9cbaebac2ae8	0	0	0	0	0	0	0	0	0	0	0	46	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007; s__uncultured_bacterium
68f409bfa884d8555249c3a859c3bdad	0	0	0	0	0	0	0	0	0	0	0	46	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; 
9ad915f32f4ca231dc7db6ebe39f52ee	0	0	0	0	0	0	0	0	0	0	0	46	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__OM75_clade; 
a787317f2960d60ed2dda8790412d039	0	0	0	0	0	0	0	0	0	0	0	46	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine
4251c9747b9cd8afc2f49605570b4db7	45	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade; 
31a2cc06ce6c5904823ee37a2659c09d	20	0	0	0	25	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
3a28fa3ed4d1fa035ab06fe358d7aa23	9	4	8	0	6	4	0	3	0	6	0	5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
d82b19e660090492ded280a3a529d0a2	2	7	0	5	0	9	0	4	0	0	7	11	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Planktomarina; s__uncultured_bacterium
425e2b469755407e5bd4d8ebf9e4a54b	0	45	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS7_marine_group; g__NS7_marine_group; 
6b1f1c006c25ba5b66c520662aa259d7	0	45	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; 
4ee2800da9068619ea3c712ac3d410e4	0	45	0	0	0	0	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; 
303f88e02ab0c6aba3c9a99d38c156c6	0	19	0	0	0	26	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
12fc99d1a1f15c9fc6e0e1ed72a5a8a1	0	0	45	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium
55baf56f8fe29d5bb2e032e903ac14d1	0	0	0	45	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; 
aceca008ca322ed255500c4c3ca6f8b5	0	0	0	0	45	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
672ae718ad65f033b9d1ff39c8d7135d	0	0	0	0	45	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium
8f0dbf8228d6e1e145a99476e949f091	0	0	0	0	45	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia; 
512ce178fd025dc3d72cf870a8605be7	0	0	0	0	0	0	45	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
b43581f747cd516fe001db2c10356a13	0	0	0	0	0	0	0	45	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_marine
78de9c8e6c040fb41d78d0ca5ab918d7	0	0	0	0	0	0	0	0	45	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group; 
7c001a85e306ac31ea291349443c6a38	0	0	0	0	0	0	0	0	45	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; ; ; 
50224bdb23373716d89e39b3243f601d	0	0	0	0	0	0	0	0	45	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; 
6d9020b328d556d7849c141fb02eb394	0	0	0	0	0	0	0	0	0	45	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
dd67a1295fa31f2e2a6e01f5b26fb979	0	0	0	0	0	0	0	0	0	0	0	45	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade; 
8575564566336ee019d20e7c075576d0	0	0	0	0	0	0	0	0	0	0	0	45	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
7bb103c63b3597a1f8e886eabafc167e	0	0	0	0	0	0	0	0	0	0	0	45	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
5fae02a574f385377890b986ca211437	44	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group; s__uncultured_bacterium
cbc038fb502ff89ab4e0217fd2dc3efa	23	0	0	0	0	0	0	0	0	0	21	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine
012ef72ba1cec174e8c54ff83c9459ff	0	44	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__uncultured; 
26c26db9f6a4012945f9a1993b415f59	0	44	0	0	0	0	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine
e59fefb4fbf43fb26c3a445704b25154	0	44	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; 
cb227f4b1860604a3116beeeb7b78747	0	20	7	0	0	10	0	1	0	6	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
3e6b3cac3e6ac8b691ad3671c4e3f43e	0	15	0	0	0	0	0	0	0	0	0	29	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
6c08689980909e1543e328387b8f7e6f	0	0	44	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS7_marine_group; g__NS7_marine_group; 
8e11f787aec24325227584103fda4c15	0	0	44	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
8bb7bed2b2d117cfcfc9c55a0db0cb22	0	0	27	0	0	17	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; 
86bd72b62862c6194c62f3a7d1a328f2	0	0	24	0	0	0	0	0	0	20	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
2fd6878e6debc220dd98738217862257	0	0	10	0	0	0	2	7	19	6	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
1c4bccd8f2a9384dbb460faf6f222b06	0	0	0	44	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
b7b52164e50472dc86aa9e0e35fd592a	0	0	0	0	44	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade; 
5cfe13aca155168a7a7d50ef8b44aed8	0	0	0	0	44	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__uncultured_bacterium
ba4d7fda45f35b87d2485eb495f0d30f	0	0	0	0	44	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; 
9f1ef8bf0f0bb93c1c8b0799d2e69c5e	0	0	0	0	44	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; 
634ef219efc32c7f811b25919a4a12fd	0	0	0	0	0	44	0	0	0	0	0	0	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; 
f052d1de7d34612d6590b3221eb250bb	0	0	0	0	0	44	0	0	0	0	0	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine
3b5b2590622d631f617fd25c2af2fe67	0	0	0	0	0	0	44	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella; s__uncultured_bacterium
9a4983806289b9e49fbbbc66fdf7554b	0	0	0	0	0	0	0	44	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Colwellia; 
46c41f6a1130f5e6701f1e9aa5dd15ea	0	0	0	0	0	0	0	0	0	44	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
50a22f14735069861095af747d3768ec	0	0	0	0	0	0	0	0	0	0	44	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured; s__uncultured_bacterium
ae4812e7232e25710427c4a726e59513	0	0	0	0	0	0	0	0	0	0	44	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
d846afdee0e85905b2e037cdaf632f6a	0	0	0	0	0	0	0	0	0	0	0	44	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine
71dc4c020a9131dfb7fb1a969f8f7fe6	0	0	0	0	0	0	0	0	0	0	0	44	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB; 
303b208e9084c1c1b8764de636c76d54	43	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Ilumatobacter; s__uncultured_bacterium
d2e51dfc23b606fc2296793370079120	43	0	0	0	0	0	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; 
93d983232a3a32c227450887b6e8a625	5	0	0	6	0	0	0	20	0	0	12	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavicella; 
bb5bc9ba47ceb71ba181775153f540f4	0	43	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; s__uncultured_bacterium
11266852dbab482ad41a93be8c6c7946	0	43	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Tenderiales; f__Tenderiaceae; g__Candidatus_Tenderia; s__uncultured_bacterium
b82acb39e6d3b846a6b4e228645fb5d3	0	43	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS3a_marine_group; 
51cd8f5625f179c9b319a651dcd03ce9	0	14	13	4	4	3	0	0	0	0	0	5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; 
9bb38fcb035c088318a730d750fa181e	0	0	43	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
468030ad1f70f449defc761b807a96ee	0	0	0	43	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Ilumatobacter; s__uncultured_bacterium
0d3369b7e9d113eb55648ebb19c85bd0	0	0	0	43	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902; 
d3925a394c26889626f4945bbc355daf	0	0	0	0	43	0	0	0	0	0	0	0	Unassigned; ; ; ; ; ; 
65a59cf575e9cb5c80c7f70db39d86e4	0	0	0	0	43	0	0	0	0	0	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; 
d374cdfb82b85b786c0b06a56a121e00	0	0	0	0	43	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__uncultured_bacterium
0077fbc05b67dcb26f09d8a19246738f	0	0	0	0	43	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; 
08bb1a16c9107389b605096ed5df7caa	0	0	0	0	43	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
161daad552ec5b76473117a68c3b8e37	0	0	0	0	43	0	0	0	0	0	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_archaeon
60196ddddf246aa7fa24c847e135cb6f	0	0	0	0	43	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marinoscillum; 
19cffaacf7b51cc3ae3c31b025ebbcd3	0	0	0	0	0	43	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
c316ac6493cb5c4d4e99e59f0c8b69b3	0	0	0	0	0	43	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade; 
2f90e386d60a1ed6f3004f404f427460	0	0	0	0	0	43	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; 
3d59eee833ef4bb2f9b530bf177b3b00	0	0	0	0	0	0	43	0	0	0	0	0	Unassigned; ; ; ; ; ; 
beb4ce762c107b3d4af5caa1574101c6	0	0	0	0	0	0	43	0	0	0	0	0	Unassigned; ; ; ; ; ; 
8f91df3cbdb67e99c4c1497730e34738	0	0	0	0	0	0	0	43	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
6d10d32194c73e975085ecd99de41609	0	0	0	0	0	0	0	43	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
